strategy,direction,entry_ts,entry_price,stop_price,target_price,exit_ts,exit_price,exit_reason,pnl_dollars,pnl_ticks,hold_min,year
bias_momentum,LONG,2026-04-15 14:23:00+00:00,26107.0,26092.0,26144.5,2026-04-15 14:31:00+00:00,26144.5,target,75.0,150,8.0,2026
bias_momentum,LONG,2026-04-15 14:31:00+00:00,26145.5,26130.5,26183.0,2026-04-15 14:35:00+00:00,26130.5,stop,-30.0,-60,4.0,2026
bias_momentum,LONG,2026-04-15 14:40:00+00:00,26130.5,26115.5,26168.0,2026-04-15 14:53:00+00:00,26168.0,target,75.0,150,13.0,2026
spring_setup,LONG,2026-04-15 14:52:00+00:00,26159.0,26118.5,26219.75,2026-04-15 16:08:00+00:00,26219.75,target,121.5,243,76.0,2026
bias_momentum,LONG,2026-04-15 15:10:00+00:00,26159.75,26144.75,26197.25,2026-04-15 15:26:00+00:00,26197.25,target,75.0,150,16.0,2026
bias_momentum,LONG,2026-04-15 15:38:00+00:00,26178.75,26167.5,26206.875,2026-04-15 15:42:00+00:00,26206.875,target,56.0,112,4.0,2026
bias_momentum,LONG,2026-04-15 16:03:00+00:00,26203.75,26188.75,26241.25,2026-04-15 16:20:00+00:00,26241.25,target,75.0,150,17.0,2026
spring_setup,LONG,2026-04-15 16:23:00+00:00,26247.5,26217.75,26292.125,2026-04-15 16:29:00+00:00,26217.75,stop,-59.5,-119,6.0,2026
spring_setup,LONG,2026-04-15 16:31:00+00:00,26204.5,26165.25,26263.375,2026-04-15 16:41:00+00:00,26165.25,stop,-78.5,-157,10.0,2026
spring_setup,LONG,2026-04-15 16:45:00+00:00,26146.75,26112.75,26197.75,2026-04-15 16:56:00+00:00,26112.75,stop,-68.0,-136,11.0,2026
spring_setup,LONG,2026-04-15 16:59:00+00:00,26144.5,26109.0,26197.75,2026-04-15 17:27:00+00:00,26197.75,target,106.5,213,28.0,2026
bias_momentum,LONG,2026-04-15 17:25:00+00:00,26185.5,26170.5,26223.0,2026-04-15 18:02:00+00:00,26223.0,target,75.0,150,37.0,2026
spring_setup,LONG,2026-04-15 17:38:00+00:00,26209.75,26175.0,26261.875,2026-04-15 18:00:00+00:00,26175.0,stop,-69.5,-139,22.0,2026
spring_setup,LONG,2026-04-15 18:03:00+00:00,26209.75,26168.0,26272.375,2026-04-15 18:34:00+00:00,26272.375,target,125.0,250,31.0,2026
bias_momentum,LONG,2026-04-15 18:05:00+00:00,26208.5,26193.5,26246.0,2026-04-15 18:13:00+00:00,26246.0,target,75.0,150,8.0,2026
spring_setup,LONG,2026-04-15 18:39:00+00:00,26276.0,26238.5,26332.25,2026-04-15 19:27:00+00:00,26332.25,target,112.5,225,48.0,2026
bias_momentum,LONG,2026-04-15 19:15:00+00:00,26308.0,26259.75,26428.625,2026-04-15 23:15:00+00:00,26394.75,time_exit,173.5,347,240.0,2026
spring_setup,LONG,2026-04-15 19:27:00+00:00,26331.0,26298.25,26380.125,2026-04-15 22:31:00+00:00,26380.125,target,98.0,196,184.0,2026
spring_setup,LONG,2026-04-15 22:36:00+00:00,26381.75,26362.75,26410.25,2026-04-15 23:48:00+00:00,26410.25,target,57.0,114,72.0,2026
bias_momentum,LONG,2026-04-15 23:32:00+00:00,26389.5,26363.75,26453.875,2026-04-16 01:42:00+00:00,26453.875,target,129.0,258,130.0,2026
spring_setup,LONG,2026-04-15 23:50:00+00:00,26411.0,26397.0,26432.0,2026-04-16 00:04:00+00:00,26397.0,stop,-28.0,-56,14.0,2026
spring_setup,LONG,2026-04-16 00:24:00+00:00,26408.25,26393.0,26431.125,2026-04-16 00:46:00+00:00,26431.125,target,46.0,92,22.0,2026
spring_setup,LONG,2026-04-16 00:55:00+00:00,26438.75,26424.75,26459.75,2026-04-16 01:43:00+00:00,26459.75,target,42.0,84,48.0,2026
bias_momentum,LONG,2026-04-16 01:42:00+00:00,26454.5,26415.0,26553.25,2026-04-16 05:42:00+00:00,26451.75,time_exit,-5.5,-11,240.0,2026
spring_setup,LONG,2026-04-16 01:48:00+00:00,26453.75,26439.0,26475.875,2026-04-16 02:15:00+00:00,26439.0,stop,-29.5,-59,27.0,2026
spring_setup,LONG,2026-04-16 02:37:00+00:00,26446.5,26432.5,26467.5,2026-04-16 03:34:00+00:00,26432.5,stop,-28.0,-56,57.0,2026
spring_setup,LONG,2026-04-16 03:35:00+00:00,26443.0,26428.5,26464.75,2026-04-16 04:31:00+00:00,26428.5,stop,-29.0,-58,56.0,2026
spring_setup,LONG,2026-04-16 04:37:00+00:00,26433.5,26421.25,26451.875,2026-04-16 05:02:00+00:00,26421.25,stop,-24.5,-49,25.0,2026
vwap_pullback_v2,LONG,2026-04-16 05:01:00+00:00,26430.75,26414.25,26460.5,2026-04-16 05:53:00+00:00,26460.5,target,59.5,119,52.0,2026
spring_setup,LONG,2026-04-16 05:05:00+00:00,26424.75,26413.0,26442.375,2026-04-16 05:27:00+00:00,26442.375,target,35.0,70,22.0,2026
spring_setup,LONG,2026-04-16 05:28:00+00:00,26443.5,26430.75,26462.625,2026-04-16 06:00:00+00:00,26462.625,target,38.0,76,32.0,2026
bias_momentum,LONG,2026-04-16 05:45:00+00:00,26450.75,26428.25,26507.0,2026-04-16 08:08:00+00:00,26428.25,stop,-45.0,-90,143.0,2026
vwap_pullback_v2,LONG,2026-04-16 05:59:00+00:00,26454.5,26436.25,26487.25,2026-04-16 07:40:00+00:00,26487.25,target,65.5,131,101.0,2026
spring_setup,LONG,2026-04-16 06:09:00+00:00,26478.5,26464.25,26499.875,2026-04-16 06:20:00+00:00,26464.25,stop,-28.5,-57,11.0,2026
spring_setup,LONG,2026-04-16 06:45:00+00:00,26477.25,26463.5,26497.875,2026-04-16 07:05:00+00:00,26463.5,stop,-27.5,-55,20.0,2026
vwap_pullback_v2,LONG,2026-04-16 07:48:00+00:00,26472.5,26451.0,26511.25,2026-04-16 08:02:00+00:00,26451.0,stop,-43.0,-86,14.0,2026
spring_setup,LONG,2026-04-16 07:48:00+00:00,26472.5,26458.5,26493.5,2026-04-16 07:55:00+00:00,26458.5,stop,-28.0,-56,7.0,2026
spring_setup,LONG,2026-04-16 07:57:00+00:00,26455.75,26439.75,26479.75,2026-04-16 08:05:00+00:00,26439.75,stop,-32.0,-64,8.0,2026
spring_setup,LONG,2026-04-16 08:08:00+00:00,26437.0,26414.25,26471.125,2026-04-16 08:35:00+00:00,26414.25,stop,-45.5,-91,27.0,2026
bias_momentum,LONG,2026-04-16 08:39:00+00:00,26421.25,26386.0,26509.375,2026-04-16 10:44:00+00:00,26386.0,stop,-70.5,-141,125.0,2026
spring_setup,LONG,2026-04-16 08:54:00+00:00,26433.25,26417.0,26457.625,2026-04-16 09:13:00+00:00,26457.625,target,49.0,98,19.0,2026
vwap_pullback_v2,LONG,2026-04-16 09:11:00+00:00,26455.5,26431.25,26499.25,2026-04-16 10:29:00+00:00,26431.25,stop,-48.5,-97,78.0,2026
spring_setup,LONG,2026-04-16 09:18:00+00:00,26451.75,26436.25,26475.0,2026-04-16 09:49:00+00:00,26436.25,stop,-31.0,-62,31.0,2026
spring_setup,LONG,2026-04-16 09:55:00+00:00,26448.75,26433.75,26471.25,2026-04-16 10:29:00+00:00,26433.75,stop,-30.0,-60,34.0,2026
bias_momentum,SHORT,2026-04-16 11:05:00+00:00,26418.25,26453.0,26331.375,2026-04-16 13:30:00+00:00,26453.0,stop,-69.5,-139,145.0,2026
spring_setup,LONG,2026-04-16 12:31:00+00:00,26415.5,26389.75,26454.125,2026-04-16 13:30:00+00:00,26389.75,stop,-51.5,-103,59.0,2026
bias_momentum,SHORT,2026-04-16 13:30:00+00:00,26395.25,26410.25,26357.75,2026-04-16 13:41:00+00:00,26357.75,target,75.0,150,11.0,2026
bias_momentum,SHORT,2026-04-16 13:45:00+00:00,26385.75,26400.75,26348.25,2026-04-16 13:51:00+00:00,26348.25,target,75.0,150,6.0,2026
opening_session,SHORT,2026-04-16 13:50:00+00:00,26359.25,26374.25,26305.25,2026-04-16 13:53:00+00:00,26305.25,target,108.0,216,3.0,2026
bias_momentum,SHORT,2026-04-16 13:51:00+00:00,26333.0,26348.0,26295.5,2026-04-16 13:54:00+00:00,26295.5,target,75.0,150,3.0,2026
opening_session,SHORT,2026-04-16 13:53:00+00:00,26301.25,26316.25,26247.25,2026-04-16 13:56:00+00:00,26316.25,stop,-30.0,-60,3.0,2026
bias_momentum,SHORT,2026-04-16 13:54:00+00:00,26282.5,26297.5,26245.0,2026-04-16 13:55:00+00:00,26297.5,stop,-30.0,-60,1.0,2026
opening_session,SHORT,2026-04-16 13:56:00+00:00,26313.0,26328.0,26259.0,2026-04-16 13:59:00+00:00,26328.0,stop,-30.0,-60,3.0,2026
bias_momentum,SHORT,2026-04-16 14:15:00+00:00,26362.25,26377.25,26324.75,2026-04-16 14:18:00+00:00,26324.75,target,75.0,150,3.0,2026
opening_session,SHORT,2026-04-16 14:15:00+00:00,26362.25,26377.25,26308.25,2026-04-16 14:26:00+00:00,26377.25,stop,-30.0,-60,11.0,2026
bias_momentum,SHORT,2026-04-16 14:18:00+00:00,26339.5,26354.5,26302.0,2026-04-16 14:26:00+00:00,26354.5,stop,-30.0,-60,8.0,2026
orb_fade,LONG,2026-04-16 14:27:00+00:00,26349.0,26341.5,26453.5,2026-04-16 15:08:00+00:00,26453.5,target,209.0,418,41.0,2026
bias_momentum,SHORT,2026-04-16 14:39:00+00:00,26372.0,26387.0,26334.5,2026-04-16 14:43:00+00:00,26387.0,stop,-30.0,-60,4.0,2026
spring_setup,LONG,2026-04-16 14:53:00+00:00,26400.5,26350.5,26475.5,2026-04-16 15:10:00+00:00,26475.5,target,150.0,300,17.0,2026
spring_setup,LONG,2026-04-16 15:16:00+00:00,26484.25,26439.0,26552.125,2026-04-16 16:12:00+00:00,26552.125,target,136.0,272,56.0,2026
vwap_band_reversion,SHORT,2026-04-16 15:35:00+00:00,26507.0,26552.47538879325,26401.620502254464,2026-04-16 16:12:00+00:00,26552.47538879325,stop,-91.0,-182,37.0,2026
bias_momentum,LONG,2026-04-16 15:50:00+00:00,26493.5,26478.5,26531.0,2026-04-16 15:58:00+00:00,26531.0,target,75.0,150,8.0,2026
spring_setup,LONG,2026-04-16 16:14:00+00:00,26551.25,26512.25,26609.75,2026-04-16 16:30:00+00:00,26512.25,stop,-78.0,-156,16.0,2026
bias_momentum,LONG,2026-04-16 16:39:00+00:00,26505.5,26490.5,26543.0,2026-04-16 16:42:00+00:00,26490.5,stop,-30.0,-60,3.0,2026
spring_setup,LONG,2026-04-16 16:42:00+00:00,26495.75,26446.0,26570.375,2026-04-16 17:06:00+00:00,26446.0,stop,-99.5,-199,24.0,2026
bias_momentum,LONG,2026-04-16 16:45:00+00:00,26501.5,26486.5,26539.0,2026-04-16 16:53:00+00:00,26486.5,stop,-30.0,-60,8.0,2026
spring_setup,LONG,2026-04-16 17:20:00+00:00,26448.5,26405.25,26513.375,2026-04-16 18:09:00+00:00,26405.25,stop,-86.5,-173,49.0,2026
bias_momentum,LONG,2026-04-16 17:46:00+00:00,26500.25,26489.75,26526.5,2026-04-16 17:52:00+00:00,26489.75,stop,-21.0,-42,6.0,2026
spring_setup,LONG,2026-04-16 18:18:00+00:00,26407.5,26365.5,26470.5,2026-04-16 18:27:00+00:00,26365.5,stop,-84.0,-168,9.0,2026
spring_setup,LONG,2026-04-16 19:30:00+00:00,26449.75,26406.5,26514.625,2026-04-16 23:30:00+00:00,26475.0,time_exit,50.5,101,240.0,2026
bias_momentum,LONG,2026-04-16 19:55:00+00:00,26480.5,26468.5,26510.5,2026-04-16 20:00:00+00:00,26468.5,stop,-24.0,-48,5.0,2026
bias_momentum,LONG,2026-04-16 20:10:00+00:00,26454.5,26439.5,26492.0,2026-04-17 00:10:00+00:00,26474.75,time_exit,40.5,81,240.0,2026
spring_setup,LONG,2026-04-17 00:06:00+00:00,26464.5,26446.0,26492.25,2026-04-17 00:26:00+00:00,26492.25,target,55.5,111,20.0,2026
bias_momentum,LONG,2026-04-17 00:18:00+00:00,26472.75,26430.75,26577.75,2026-04-17 04:18:00+00:00,26476.25,time_exit,7.0,14,240.0,2026
spring_setup,LONG,2026-04-17 01:03:00+00:00,26487.75,26473.0,26509.875,2026-04-17 02:09:00+00:00,26473.0,stop,-29.5,-59,66.0,2026
spring_setup,LONG,2026-04-17 02:26:00+00:00,26466.75,26451.75,26489.25,2026-04-17 03:14:00+00:00,26451.75,stop,-30.0,-60,48.0,2026
spring_setup,LONG,2026-04-17 04:30:00+00:00,26476.75,26466.25,26492.5,2026-04-17 04:40:00+00:00,26466.25,stop,-21.0,-42,10.0,2026
vwap_pullback_v2,SHORT,2026-04-17 05:00:00+00:00,26459.75,26477.0,26428.75,2026-04-17 06:07:00+00:00,26477.0,stop,-34.5,-69,67.0,2026
bias_momentum,SHORT,2026-04-17 05:00:00+00:00,26459.75,26482.0,26404.125,2026-04-17 07:07:00+00:00,26482.0,stop,-44.5,-89,127.0,2026
spring_setup,LONG,2026-04-17 06:05:00+00:00,26466.75,26453.25,26487.0,2026-04-17 06:30:00+00:00,26453.25,stop,-27.0,-54,25.0,2026
vwap_pullback_v2,LONG,2026-04-17 06:10:00+00:00,26471.0,26450.75,26507.5,2026-04-17 06:31:00+00:00,26450.75,stop,-40.5,-81,21.0,2026
vwap_pullback_v2,SHORT,2026-04-17 06:31:00+00:00,26453.5,26474.0,26416.5,2026-04-17 07:01:00+00:00,26474.0,stop,-41.0,-82,30.0,2026
vwap_pullback_v2,LONG,2026-04-17 07:01:00+00:00,26472.75,26451.5,26511.0,2026-04-17 08:42:00+00:00,26511.0,target,76.5,153,101.0,2026
spring_setup,LONG,2026-04-17 07:02:00+00:00,26473.5,26457.75,26497.125,2026-04-17 08:28:00+00:00,26497.125,target,47.0,94,86.0,2026
bias_momentum,LONG,2026-04-17 07:40:00+00:00,26472.25,26446.0,26537.875,2026-04-17 09:54:00+00:00,26537.875,target,131.0,262,134.0,2026
spring_setup,LONG,2026-04-17 08:32:00+00:00,26499.0,26484.0,26521.5,2026-04-17 09:07:00+00:00,26521.5,target,45.0,90,35.0,2026
spring_setup,LONG,2026-04-17 09:16:00+00:00,26519.75,26505.0,26541.875,2026-04-17 10:07:00+00:00,26541.875,target,44.0,88,51.0,2026
bias_momentum,LONG,2026-04-17 09:54:00+00:00,26532.0,26494.5,26625.75,2026-04-17 12:25:00+00:00,26625.75,target,187.5,375,151.0,2026
vwap_band_reversion,SHORT,2026-04-17 10:15:00+00:00,26527.5,26548.38559252736,26461.156612044753,2026-04-17 11:21:00+00:00,26548.38559252736,stop,-42.0,-84,66.0,2026
spring_setup,LONG,2026-04-17 10:45:00+00:00,26511.25,26495.5,26534.875,2026-04-17 11:01:00+00:00,26534.875,target,47.0,94,16.0,2026
spring_setup,LONG,2026-04-17 11:13:00+00:00,26534.5,26519.5,26557.0,2026-04-17 11:48:00+00:00,26557.0,target,45.0,90,35.0,2026
spring_setup,LONG,2026-04-17 11:57:00+00:00,26565.25,26548.25,26590.75,2026-04-17 12:05:00+00:00,26590.75,target,51.0,102,8.0,2026
spring_setup,LONG,2026-04-17 12:13:00+00:00,26592.0,26575.25,26617.125,2026-04-17 12:22:00+00:00,26575.25,stop,-33.5,-67,9.0,2026
bias_momentum,LONG,2026-04-17 12:45:00+00:00,26628.0,26613.0,26665.5,2026-04-17 12:47:00+00:00,26665.5,target,75.0,150,2.0,2026
spring_setup,LONG,2026-04-17 12:50:00+00:00,26722.5,26679.75,26786.625,2026-04-17 13:10:00+00:00,26786.625,target,128.0,256,20.0,2026
spring_setup,LONG,2026-04-17 13:36:00+00:00,26686.0,26636.0,26761.0,2026-04-17 13:48:00+00:00,26636.0,stop,-100.0,-200,12.0,2026
bias_momentum,LONG,2026-04-17 13:36:00+00:00,26686.0,26671.0,26723.5,2026-04-17 13:46:00+00:00,26671.0,stop,-30.0,-60,10.0,2026
spring_setup,LONG,2026-04-17 13:50:00+00:00,26703.25,26653.25,26778.25,2026-04-17 14:33:00+00:00,26778.25,target,150.0,300,43.0,2026
bias_momentum,LONG,2026-04-17 13:50:00+00:00,26703.25,26688.25,26740.75,2026-04-17 13:54:00+00:00,26688.25,stop,-30.0,-60,4.0,2026
bias_momentum,LONG,2026-04-17 13:54:00+00:00,26711.5,26696.5,26749.0,2026-04-17 13:55:00+00:00,26696.5,stop,-30.0,-60,1.0,2026
bias_momentum,LONG,2026-04-17 13:56:00+00:00,26704.5,26689.5,26742.0,2026-04-17 14:00:00+00:00,26742.0,target,75.0,150,4.0,2026
opening_session,LONG,2026-04-17 13:58:00+00:00,26713.0,26698.0,26758.62,2026-04-17 14:05:00+00:00,26758.62,target,91.0,182,7.0,2026
bias_momentum,LONG,2026-04-17 14:00:00+00:00,26749.0,26734.0,26786.5,2026-04-17 14:02:00+00:00,26734.0,stop,-30.0,-60,2.0,2026
bias_momentum,LONG,2026-04-17 14:02:00+00:00,26743.0,26728.0,26780.5,2026-04-17 14:20:00+00:00,26728.0,stop,-30.0,-60,18.0,2026
opening_session,LONG,2026-04-17 14:05:00+00:00,26749.25,26734.25,26794.88,2026-04-17 14:20:00+00:00,26734.25,stop,-30.0,-60,15.0,2026
bias_momentum,LONG,2026-04-17 14:26:00+00:00,26733.5,26723.75,26757.875,2026-04-17 14:27:00+00:00,26723.75,stop,-19.5,-39,1.0,2026
bias_momentum,LONG,2026-04-17 14:28:00+00:00,26742.75,26727.75,26780.25,2026-04-17 14:33:00+00:00,26780.25,target,75.0,150,5.0,2026
opening_session,LONG,2026-04-17 14:28:00+00:00,26742.75,26727.75,26788.38,2026-04-17 14:33:00+00:00,26788.38,target,91.5,183,5.0,2026
bias_momentum,LONG,2026-04-17 14:33:00+00:00,26795.5,26780.5,26833.0,2026-04-17 14:35:00+00:00,26780.5,stop,-30.0,-60,2.0,2026
opening_session,LONG,2026-04-17 14:33:00+00:00,26795.5,26780.5,26841.12,2026-04-17 14:35:00+00:00,26780.5,stop,-30.0,-60,2.0,2026
bias_momentum,LONG,2026-04-17 14:35:00+00:00,26778.5,26763.5,26816.0,2026-04-17 14:40:00+00:00,26816.0,target,75.0,150,5.0,2026
spring_setup,LONG,2026-04-17 14:37:00+00:00,26788.5,26738.5,26863.5,2026-04-17 15:31:00+00:00,26863.5,target,150.0,300,54.0,2026
bias_momentum,LONG,2026-04-17 14:40:00+00:00,26814.25,26799.25,26851.75,2026-04-17 14:49:00+00:00,26851.75,target,75.0,150,9.0,2026
bias_momentum,LONG,2026-04-17 14:49:00+00:00,26850.75,26835.75,26888.25,2026-04-17 14:50:00+00:00,26835.75,stop,-30.0,-60,1.0,2026
bias_momentum,LONG,2026-04-17 15:19:00+00:00,26822.5,26807.5,26860.0,2026-04-17 15:20:00+00:00,26807.5,stop,-30.0,-60,1.0,2026
bias_momentum,LONG,2026-04-17 15:21:00+00:00,26824.0,26809.0,26861.5,2026-04-17 15:31:00+00:00,26861.5,target,75.0,150,10.0,2026
spring_setup,LONG,2026-04-17 15:34:00+00:00,26873.0,26823.0,26948.0,2026-04-17 15:43:00+00:00,26823.0,stop,-100.0,-200,9.0,2026
spring_setup,LONG,2026-04-17 15:47:00+00:00,26824.5,26776.25,26896.875,2026-04-17 17:24:00+00:00,26776.25,stop,-96.5,-193,97.0,2026
bias_momentum,LONG,2026-04-17 15:48:00+00:00,26823.75,26815.75,26843.75,2026-04-17 15:49:00+00:00,26843.75,target,40.0,80,1.0,2026
bias_momentum,LONG,2026-04-17 15:49:00+00:00,26829.25,26816.25,26861.75,2026-04-17 15:58:00+00:00,26816.25,stop,-26.0,-52,9.0,2026
bias_momentum,LONG,2026-04-17 16:03:00+00:00,26833.5,26818.5,26871.0,2026-04-17 16:30:00+00:00,26871.0,target,75.0,150,27.0,2026
bias_momentum,LONG,2026-04-17 17:00:00+00:00,26863.0,26853.25,26887.375,2026-04-17 17:08:00+00:00,26853.25,stop,-19.5,-39,8.0,2026
spring_setup,LONG,2026-04-17 17:32:00+00:00,26780.75,26730.75,26855.75,2026-04-17 20:59:00+00:00,26842.0,time_exit,122.5,245,207.0,2026
bias_momentum,LONG,2026-04-17 19:41:00+00:00,26812.75,26797.75,26850.25,2026-04-17 19:52:00+00:00,26797.75,stop,-30.0,-60,11.0,2026
bias_momentum,LONG,2026-04-17 19:52:00+00:00,26799.0,26796.25,26805.875,2026-04-17 19:53:00+00:00,26796.25,stop,-5.5,-11,1.0,2026
bias_momentum,LONG,2026-04-17 19:53:00+00:00,26804.75,26790.75,26839.75,2026-04-17 20:13:00+00:00,26839.75,target,70.0,140,20.0,2026
bias_momentum,LONG,2026-04-17 20:25:00+00:00,26823.75,26777.0,26940.625,2026-04-17 20:59:00+00:00,26842.0,time_exit,36.5,73,34.0,2026
bias_momentum,LONG,2026-04-17 20:59:00+00:00,26842.0,26802.0,26942.0,2026-04-18 00:59:00+00:00,26842.0,no_data_in_window,0.0,0,240.0,2026
vwap_pullback_v2,LONG,2026-04-19 22:01:00+00:00,26568.75,26534.25,26630.75,2026-04-19 22:03:00+00:00,26630.75,target,124.0,248,2.0,2026
vwap_pullback_v2,SHORT,2026-04-20 00:02:00+00:00,26642.25,26687.25,26561.25,2026-04-20 01:09:00+00:00,26687.25,stop,-90.0,-180,67.0,2026
bias_momentum,SHORT,2026-04-20 00:05:00+00:00,26647.5,26652.0,26636.25,2026-04-20 00:06:00+00:00,26636.25,target,22.5,45,1.0,2026
bias_momentum,SHORT,2026-04-20 00:06:00+00:00,26637.75,26652.0,26602.125,2026-04-20 00:16:00+00:00,26652.0,stop,-28.5,-57,10.0,2026
spring_setup,LONG,2026-04-20 01:25:00+00:00,26693.25,26670.0,26728.125,2026-04-20 04:02:00+00:00,26670.0,stop,-46.5,-93,157.0,2026
vwap_pullback_v2,SHORT,2026-04-20 05:01:00+00:00,26673.5,26692.75,26638.75,2026-04-20 05:30:00+00:00,26638.75,target,69.5,139,29.0,2026
bias_momentum,SHORT,2026-04-20 05:05:00+00:00,26672.5,26696.25,26613.125,2026-04-20 05:44:00+00:00,26613.125,target,119.0,238,39.0,2026
vwap_pullback_v2,SHORT,2026-04-20 05:35:00+00:00,26645.0,26667.25,26605.0,2026-04-20 06:30:00+00:00,26667.25,stop,-44.5,-89,55.0,2026
bias_momentum,SHORT,2026-04-20 05:48:00+00:00,26629.5,26657.25,26560.125,2026-04-20 06:03:00+00:00,26657.25,stop,-55.5,-111,15.0,2026
spring_setup,LONG,2026-04-20 06:57:00+00:00,26691.5,26661.25,26736.875,2026-04-20 07:30:00+00:00,26661.25,stop,-60.5,-121,33.0,2026
vwap_pullback_v2,SHORT,2026-04-20 07:41:00+00:00,26667.5,26708.0,26594.5,2026-04-20 08:58:00+00:00,26708.0,stop,-81.0,-162,77.0,2026
bias_momentum,SHORT,2026-04-20 07:50:00+00:00,26664.5,26708.25,26555.125,2026-04-20 08:58:00+00:00,26708.25,stop,-87.5,-175,68.0,2026
spring_setup,LONG,2026-04-20 08:56:00+00:00,26685.0,26658.25,26725.125,2026-04-20 10:10:00+00:00,26725.125,target,80.0,160,74.0,2026
bias_momentum,LONG,2026-04-20 09:20:00+00:00,26697.0,26656.75,26797.625,2026-04-20 13:08:00+00:00,26797.625,target,201.0,402,228.0,2026
spring_setup,LONG,2026-04-20 10:14:00+00:00,26716.0,26697.0,26744.5,2026-04-20 10:33:00+00:00,26697.0,stop,-38.0,-76,19.0,2026
spring_setup,LONG,2026-04-20 10:33:00+00:00,26700.25,26680.5,26729.875,2026-04-20 11:04:00+00:00,26680.5,stop,-39.5,-79,31.0,2026
spring_setup,LONG,2026-04-20 11:35:00+00:00,26701.75,26680.75,26733.25,2026-04-20 12:43:00+00:00,26733.25,target,63.0,126,68.0,2026
spring_setup,LONG,2026-04-20 13:04:00+00:00,26761.5,26738.75,26795.625,2026-04-20 13:08:00+00:00,26795.625,target,68.0,136,4.0,2026
spring_setup,LONG,2026-04-20 13:12:00+00:00,26777.5,26750.25,26818.375,2026-04-20 13:30:00+00:00,26818.375,target,82.0,164,18.0,2026
bias_momentum,LONG,2026-04-20 13:18:00+00:00,26769.0,26725.25,26878.375,2026-04-20 13:48:00+00:00,26725.25,stop,-87.5,-175,30.0,2026
spring_setup,LONG,2026-04-20 13:32:00+00:00,26767.25,26719.25,26839.25,2026-04-20 13:49:00+00:00,26719.25,stop,-96.0,-192,17.0,2026
opening_session,SHORT,2026-04-20 13:46:00+00:00,26747.25,26762.25,26700.62,2026-04-20 13:48:00+00:00,26762.25,stop,-30.0,-60,2.0,2026
opening_session,SHORT,2026-04-20 13:48:00+00:00,26732.25,26747.25,26685.62,2026-04-20 13:51:00+00:00,26747.25,stop,-30.0,-60,3.0,2026
spring_setup,LONG,2026-04-20 13:50:00+00:00,26734.0,26690.0,26800.0,2026-04-20 13:56:00+00:00,26800.0,target,132.0,264,6.0,2026
bias_momentum,LONG,2026-04-20 13:50:00+00:00,26734.0,26719.0,26771.5,2026-04-20 13:52:00+00:00,26771.5,target,75.0,150,2.0,2026
orb_fade,LONG,2026-04-20 13:52:00+00:00,26767.0,26759.5,26826.0,2026-04-20 13:53:00+00:00,26759.5,stop,-15.0,-30,1.0,2026
bias_momentum,LONG,2026-04-20 13:52:00+00:00,26767.0,26752.0,26804.5,2026-04-20 14:02:00+00:00,26752.0,stop,-30.0,-60,10.0,2026
orb_fade,LONG,2026-04-20 13:54:00+00:00,26774.25,26766.75,26826.0,2026-04-20 13:59:00+00:00,26766.75,stop,-15.0,-30,5.0,2026
spring_setup,LONG,2026-04-20 14:00:00+00:00,26783.25,26737.25,26852.25,2026-04-20 14:08:00+00:00,26737.25,stop,-92.0,-184,8.0,2026
bias_momentum,LONG,2026-04-20 14:05:00+00:00,26763.75,26748.75,26801.25,2026-04-20 14:08:00+00:00,26748.75,stop,-30.0,-60,3.0,2026
bias_momentum,LONG,2026-04-20 14:08:00+00:00,26743.0,26733.75,26766.125,2026-04-20 14:10:00+00:00,26766.125,target,46.0,92,2.0,2026
spring_setup,LONG,2026-04-20 14:20:00+00:00,26737.5,26690.75,26807.625,2026-04-20 14:41:00+00:00,26690.75,stop,-93.5,-187,21.0,2026
bias_momentum,LONG,2026-04-20 14:20:00+00:00,26737.5,26722.5,26775.0,2026-04-20 14:31:00+00:00,26722.5,stop,-30.0,-60,11.0,2026
opening_session,SHORT,2026-04-20 14:28:00+00:00,26732.5,26747.5,26685.88,2026-04-20 14:46:00+00:00,26685.88,target,93.0,186,18.0,2026
spring_setup,LONG,2026-04-20 14:43:00+00:00,26698.75,26651.75,26769.25,2026-04-20 14:51:00+00:00,26651.75,stop,-94.0,-188,8.0,2026
opening_session,SHORT,2026-04-20 14:46:00+00:00,26700.75,26712.0,26654.12,2026-04-20 14:49:00+00:00,26712.0,stop,-22.5,-45,3.0,2026
spring_setup,LONG,2026-04-20 14:54:00+00:00,26674.0,26624.0,26749.0,2026-04-20 15:03:00+00:00,26624.0,stop,-100.0,-200,9.0,2026
bias_momentum,SHORT,2026-04-20 14:55:00+00:00,26653.75,26668.75,26616.25,2026-04-20 15:03:00+00:00,26616.25,target,75.0,150,8.0,2026
vwap_band_reversion,LONG,2026-04-20 15:05:00+00:00,26602.75,26553.997012776937,26708.587216439606,2026-04-20 15:29:00+00:00,26708.587216439606,target,211.5,423,24.0,2026
bias_momentum,SHORT,2026-04-20 15:31:00+00:00,26671.25,26686.25,26633.75,2026-04-20 16:20:00+00:00,26686.25,stop,-30.0,-60,49.0,2026
bias_momentum,SHORT,2026-04-20 16:21:00+00:00,26677.75,26688.5,26650.875,2026-04-20 16:33:00+00:00,26688.5,stop,-21.5,-43,12.0,2026
